x;y;norme;cmd;erreur;rosbagTimestamp;;
0,522370358;-6,49E-05;0,522370362;0,537076089;0,014705726;66096000000;0,027381086;
0,502614758;-8,11E-05;0,502614765;0,487101926;-0,015512839;66196000000;-0,031847213;
0,514114163;-1,88E-05;0,514114163;0,535998215;0,021884052;66296000000;0,040828591;
0,495824207;-5,42E-05;0,49582421;0,486556846;-0,009267363;66396000000;-0,019046825;
0,514279335;1,55E-05;0,514279335;0,535344054;0,021064719;66496000000;0,039348002;
0,489537068;-0,000229386;0,489537122;0,485837202;-0,00369992;66596000000;-0,007615554;
0,51131792;-4,22E-05;0,511317922;0,688219478;0,176901556;66696000000;0,257042355;
0,533592524;-0,000224724;0,533592571;0,485589111;-0,04800346;66796000000;-0,09885613;
0,537450295;-0,00013595;0,537450313;0,684801352;0,147351039;66896000000;0,215173406;
0,538054234;-0,000411052;0,538054391;0,477303731;-0,060750659;66997000000;-0,127278828;
0,538659033;-0,000167658;0,538659059;0,676242894;0,137583835;67097000000;0,20345328;
0,540440907;-0,000715612;0,540441381;0,468236168;-0,072205212;67196000000;-0,154206824;
0,524357006;5,02E-05;0,524357008;0,528959632;0,004602624;67296000000;0,008701276;
0,490513178;-4,00E-05;0,490513179;0,460267984;-0,030245196;67396000000;-0,065712143;
0,502518496;2,82E-06;0,502518496;0,525037501;0,022519004;67496000000;0,042890278;
0,478175362;-0,000164385;0,47817539;0,461041928;-0,017133462;67596000000;-0,037162482;
0,469826484;0,000152438;0,469826509;0,467845825;-0,001980684;67696000000;-0,004233625;
0,468162737;-0,000267194;0,468162813;0,493624412;0,025461598;67796000000;0,051580914;
0,486981084;-0,000687243;0,486981569;0,526009833;0,039028263;67896000000;0,074196832;
0,48068419;-0,000876298;0,480684988;0,489596173;0,008911185;67996000000;0,018201091;
0,49196538;-0,000882391;0,491966171;0,537929239;0,045963068;68097000000;0,08544445;
0,476302934;-0,002747716;0,47631086;0,490213451;0,013902591;68197000000;0,028360281;
0,494736609;-0,000247643;0,494736671;0,548486029;0,053749357;68298000000;0,097995855;
0,487993889;-0,005604337;0,48802607;0,511152449;0,02312638;68397000000;0,045243605;
0,463410069;-0,000545317;0,46341039;0,473030408;0,009620018;68496000000;0,020336997;
0,469151083;-0,007333016;0,469208388;0,548017663;0,078809275;68596000000;0,14380791;
0,47474315;-0,000438166;0,474743352;0,498621198;0,023877846;68696000000;0,047887747;
0,46375059;-0,000386519;0,463750751;0,472794579;0,009043828;68796000000;0,019128451;
0,468275913;-0,000397571;0,468276082;0,532824853;0,064548771;68896000000;0,121144445;
0,485199184;-0,000448131;0,485199391;0,493334995;0,008135605;68997000000;0,016491035;
0,500076808;-0,000731841;0,500077343;0,534999277;0,034921934;69097000000;0,065274731;
0,498601463;-0,000304583;0,498601556;0,504856963;0,006255407;69196000000;0,012390454;
0,527330875;-0,001282085;0,527332433;0,540374578;0,013042145;69296000000;0,024135378;
0,485862506;-0,00010846;0,485862518;0,490309437;0,004446919;69396000000;0,009069617;
0,52090256;-0,000339687;0,52090267;0,539725708;0,018823037;69497000000;0,034875191;
0,486898988;-0,000118435;0,486899003;0,489674616;0,002775613;69596000000;0,005668281;
0,521817354;2,59E-05;0,521817355;0,537861928;0,016044573;69696000000;0,029830282;
0,492986757;-9,37E-05;0,492986766;0,487364434;-0,005622331;69797000000;-0,011536196;
0,520602289;0,000416957;0,520602456;0,687994314;0,167391858;69896000000;0,24330413;
0,522546128;-0,000203311;0,522546168;0,48450681;-0,038039358;69996000000;-0,078511503;
0,528765108;0,000127716;0,528765124;0,684471205;0,155706081;70097000000;0,227483757;
0,527956179;-0,000113432;0,527956191;0,478448555;-0,049507637;70196000000;-0,10347536;
0,534696208;-3,41E-05;0,534696209;0,678319489;0,14362328;70296000000;0,211733972;
0,531139968;-0,00014958;0,531139989;0,489398464;-0,041741525;70396000000;-0,085291491;
0,534783907;0,000144965;0,534783926;0,533018322;-0,001765604;70496000000;-0,003312464;
0,492205631;0,000195731;0,49220567;0,464113305;-0,028092365;70596000000;-0,06052911;
0,500395112;0,000294197;0,500395198;0,529172088;0,028776889;70696000000;0,054380966;
0,482831458;0,000194386;0,482831497;0,466356547;-0,01647495;70796000000;-0,03532694;
0,496675712;0,000433322;0,496675901;0,51607977;0,019403869;70896000000;0,037598586;
0,486632304;9,06E-05;0,486632312;0,485131139;-0,001501173;70996000000;-0,003094366;
0,508300477;0,000210952;0,50830052;0,518359247;0,010058727;71097000000;0,019404933;
0,48975946;4,13E-05;0,489759462;0,485289723;-0,004469739;71196000000;-0,009210455;
0,510925953;0,000218175;0,510926;0,518047355;0,007121355;71297000000;0,013746533;
0,491093313;3,42E-05;0,491093314;0,485074384;-0,00601893;71396000000;-0,012408261;
0,492277752;0,000254511;0,492277818;0,505268068;0,01299025;71496000000;0,025709619;
0,497129936;-0,000294491;0,497130023;0,487410825;-0,009719198;71596000000;-0,019940464;
0,493432489;-0,00023076;0,493432543;0,520708032;0,027275488;71696000000;0,05238154;
0,476231892;-0,003024453;0,476241496;0,487839342;0,011597846;71796000000;0,023773905;
0,484904673;-0,036290418;0,48626077;0,531271164;0,045010394;71897000000;0,084722073;
0,494320854;-0,019787192;0,494716727;0,511137259;0,016420533;71996000000;0,032125485;
0,498694501;-0,042531627;0,500504889;0,696145558;0,195640668;72096000000;0,28103414;
0,517583524;-0,046323608;0,519652365;0,529604733;0,009952367;72196000000;0,018792066;
0,491562778;-0,039155381;0,493119771;0,492269975;-0,000849796;72297000000;-0,001726281;
0,503817132;-0,049032642;0,506197493;0,555225923;0,04902843;72397000000;0,088303568;
0,52236086;-0,0198736;0,522738776;0,530737435;0,007998659;72496000000;0,01507084;
0,486937;-0,030700822;0,487903866;0,474759065;-0,013144801;72596000000;-0,027687309;
0,506863894;-0,00058228;0,506864229;0,545791865;0,038927637;72696000000;0,071323226;
0,500218019;-7,41E-05;0,500218025;0,489475738;-0,010742287;72796000000;-0,021946516;
0,521714827;0,000287074;0,521714906;0,694235327;0,172520421;72896000000;0,248504238;
0,544928108;-0,000879944;0,544928819;0,494181907;-0,050746912;72996000000;-0,102688728;
0,534746655;-0,000224978;0,534746703;0,540090348;0,005343646;73096000000;0,009893985;
0,488999586;-0,000401391;0,488999751;0,489463954;0,000464203;73196000000;0,00094839;
0,510371383;-0,000147453;0,510371405;0,538286288;0,027914883;73296000000;0,051858805;
0,488709297;-0,000320671;0,488709403;0,489962445;0,001253042;73396000000;0,002557425;
0,507555973;-0,000333075;0,507556082;0,537146974;0,029590892;73496000000;0,055089005;
0,503908791;-0,000140022;0,503908811;0,504993285;0,001084475;73596000000;0,002147504;
0,51554623;-0,000107237;0,515546241;0,535179861;0,01963362;73696000000;0,036686022;
0,501158746;-0,000121299;0,501158761;0,5011481;-1,06608E-05;73796000000;-2,12728E-05;
0,520355333;-0,000136996;0,520355351;0,685252817;0,164897466;73896000000;0,240637414;
0,532074945;-0,000294366;0,532075027;0,497840044;-0,034234983;73996000000;-0,068767033;
0,517927531;0,000142621;0,517927551;0,524522678;0,006595127;74096000000;0,012573579;
0,501431;1,00E-05;0,501431;0,473398471;-0,028032529;74196000000;-0,059215503;
0,502447927;6,15E-05;0,502447931;0,523110939;0,020663008;74296000000;0,039500241;
0,483093954;0,000161655;0,483093981;0,474330044;-0,008763937;74396000000;-0,018476454;
0,499113809;6,12E-05;0,499113813;0,526301577;0,027187764;74496000000;0,051658147;
0,481966595;0,00018306;0,48196663;0,47878503;-0,0031816;74596000000;-0,006645154;
0,478393522;0,000463277;0,478393746;0,685282145;0,206888399;74697000000;0,30190251;
0,486476648;0,000255427;0,486476715;0,483686048;-0,002790667;74796000000;-0,005769584;
0,510336189;0,000437196;0,510336376;0,691072168;0,180735791;74896000000;0,261529547;
0,528714601;0,000435697;0,52871478;0,501752979;-0,026961802;74996000000;-0,05373521;
0,550146667;0,000482237;0,550146878;0,687563311;0,137416433;75096000000;0,199860043;
0,56865558;0,000416535;0,568655732;0,494962649;-0,073693084;75196000000;-0,148886151;
0,560780045;0,000564013;0,560780329;0,677471731;0,116691402;75297000000;0,172245419;
0,573882354;0,000275904;0,57388242;0,465090323;-0,108792098;75396000000;-0,233916064;
0,519317637;-4,44E-05;0,519317639;0,50842438;-0,010893259;75496000000;-0,021425525;
0,489041291;-7,32E-05;0,489041297;0,475122272;-0,013919025;75596000000;-0,029295669;
0,4920995;-7,11E-05;0,492099505;0,513405858;0,021306353;75696000000;0,041500019;
0,480862669;-0,000260756;0,48086274;0,483059672;0,002196932;75797000000;0,004547951;
0,50330113;-3,93E-05;0,503301131;0,535433634;0,032132502;75897000000;0,060012111;
0,487240517;-0,000395953;0,487240678;0,489504784;0,002264106;75996000000;0,0046253;
0,507857189;-8,75E-05;0,507857197;0,523643501;0,015786305;76096000000;0,030147046;
0,475094956;-0,000251977;0,475095023;0,475406362;0,000311339;76196000000;0,00065489;
0,489474335;-0,000105119;0,489474346;0,525633569;0,036159222;76297000000;0,068791691;
0,524945696;0,000320977;0,524945794;0,478711939;-0,046233855;76396000000;-0,096579699;
0,51874545;0,000168589;0,518745477;0,524697819;0,005952341;76496000000;0,011344322;
0,473615386;-0,000160394;0,473615413;0,473396734;-0,000218679;76597000000;-0,000461936;
0,485886686;-5,63E-05;0,485886689;0,525023639;0,03913695;76696000000;0,074543215;
0,476277506;-0,000147183;0,476277529;0,478409286;0,002131757;76796000000;0,004455928;
0,489480277;-0,000208361;0,489480322;0,681712205;0,192231883;76896000000;0,281983925;
0,515535093;-0,000178805;0,515535124;0,480731808;-0,034803316;76996000000;-0,072396534;
0,510273673;-5,63E-05;0,510273676;0,681942786;0,171669109;77096000000;0,251735355;
0,523040252;-0,000275999;0,523040325;0,493598526;-0,029441798;77196000000;-0,059647257;
0,524524377;-0,000136105;0,524524394;0,678026609;0,153502215;77296000000;0,226395562;
0,538718683;-0,000213111;0,538718725;0,488329966;-0,050388759;77396000000;-0,103185883;
0,51780913;4,22E-05;0,517809131;0,533442866;0,015633734;77497000000;0,029307233;
0,488005431;-3,79E-06;0,488005431;0,466132441;-0,02187299;77596000000;-0,046924411;
0,495722253;9,19E-05;0,495722261;0,517168944;0,021446683;77696000000;0,041469395;
0,473272867;0,000160505;0,473272894;0,469686569;-0,003586325;77796000000;-0,007635571;
0,48735047;0,000167965;0,487350499;0,52257458;0,035224081;77896000000;0,067404888;
0,479631524;0,000171849;0,479631555;0,476022937;-0,003608618;77997000000;-0,007580766;
0,491388095;0,000242977;0,491388155;0,527623014;0,036234859;78097000000;0,068675661;
0,483181493;0,000132624;0,483181511;0,480103604;-0,003077908;78196000000;-0,006410924;
0,496540725;0,000292728;0,496540811;0,530810504;0,034269693;78296000000;0,064561067;
0,501303971;0,000128119;0,501303987;0,498691106;-0,002612881;78396000000;-0,005239478;
0,517506619;0,000237551;0,517506673;0,53147064;0,013963967;78496000000;0,026274202;
0,499732426;9,19E-05;0,499732434;0,497787182;-0,001945253;78596000000;-0,0039078;
0,518736293;0,00026661;0,518736362;0,529612933;0,010876572;78696000000;0,020536832;
0,497327169;6,28E-05;0,497327172;0,495892773;-0,001434399;78796000000;-0,002892559;
0,518928105;0,000463623;0,518928312;0,683258572;0,16433026;78896000000;0,24050962;
0,538297953;0,000342055;0,538298062;0,494231082;-0,04406698;78996000000;-0,089162704;
0,517334076;0,000102562;0,517334086;0,521415117;0,004081031;79096000000;0,007826837;
0,476537183;1,15E-05;0,476537183;0,470045946;-0,006491237;79196000000;-0,013809792;
0,463914391;-0,00016081;0,463914419;0,448269321;-0,015645098;79296000000;-0,034901113;
0,488305303;-0,000432937;0,488305495;0,621359311;0,133053816;79396000000;0,214133455;
0,506095231;-0,013282731;0,506269507;0,514510234;0,008240727;79496000000;0,016016643;
0,545223336;-0,006833036;0,545266152;0,665623195;0,120357043;79597000000;0,180818583;
0,549460616;-0,026783012;0,550112987;0,531467371;-0,018645617;79696000000;-0,035083276;
0,500671023;-0,046585072;0,502833613;0,494262775;-0,008570838;79796000000;-0,01734065;
0,523307224;-0,0382798;0,524705436;0,556604831;0,031899395;79896000000;0,057310669;
0,500760028;-0,075165499;0,506369883;0,513622974;0,007253092;79996000000;0,014121432;
0,47302627;-0,063246261;0,477235729;0,478716581;0,001480852;80096000000;0,003093379;
0,494415186;-0,058827664;0,497902671;0,545006904;0,047104233;80196000000;0,08642869;
0,492532096;-0,079349361;0,498882939;0,508452512;0,009569573;80297000000;0,018820977;
0,540001632;-0,048314946;0,542158737;0,708772511;0,166613774;80396000000;0,235073696;
0,531934038;-0,060565035;0,535370848;0,52392841;-0,011442438;80496000000;-0,021839697;
0,486695758;-0,022732763;0,487226374;0,476499757;-0,010726617;80596000000;-0,022511275;
0,499251395;-0,021110349;0,499697511;0,529441965;0,029744454;80696000000;0,056180764;
0,488552588;-0,000264547;0,488552659;0,482857484;-0,005695175;80796000000;-0,011794732;
0,505783887;-0,00037035;0,505784023;0,531690136;0,025906113;80896000000;0,048724081;
0,494172782;-0,000274181;0,494172858;0,482251112;-0,011921745;80997000000;-0,024721033;
0,509307777;-0,000458436;0,509307984;0,530335527;0,021027543;81097000000;0,039649509;
0,501631233;9,16E-05;0,501631242;0,497193904;-0,004437338;81197000000;-0,008924763;
0,520910952;-0,000165441;0,520910978;0,527907533;0,006996555;81296000000;0,013253372;
0,500692978;9,69E-06;0,500692978;0,494076519;-0,006616459;81396000000;-0,013391568;
0,529187306;-0,000235202;0,529187358;0,679747713;0,150560355;81496000000;0,221494464;
0,539889036;5,86E-06;0,539889036;0,491588428;-0,048300608;81596000000;-0,09825416;
0,519626298;0,000278306;0,519626372;0,518518585;-0,001107788;81696000000;-0,002136447;
0,487093718;-5,32E-05;0,487093721;0,468030364;-0,019063357;81797000000;-0,040731025;
0,510159891;8,94E-05;0,510159899;0,53434381;0,024183911;81896000000;0,045259084;
0,486258014;-8,15E-06;0,486258014;0,47010643;-0,016151584;81996000000;-0,034357293;
0,510426581;0,00035389;0,510426703;0,536218249;0,025791546;82096000000;0,048098971;
0,491624354;0,000289202;0,491624439;0,48894655;-0,002677889;82196000000;-0,005476854;
0,513632652;0,000251262;0,513632713;0,538071572;0,024438859;82296000000;0,045419346;
0,48135526;3,20E-05;0,481355261;0,472928328;-0,008426934;82396000000;-0,017818627;
0,492933347;0,000108379;0,492933359;0,52329852;0,030365161;82496000000;0,05802646;
0,47834602;0,000157128;0,478346046;0,475709487;-0,00263656;82596000000;-0,005542374;
0,492651102;0,000165873;0,49265113;0,526976245;0,034325114;82696000000;0,065135981;
0,496902668;0,000117716;0,496902682;0,494794478;-0,002108203;82796000000;-0,004260766;
0,510689552;0,000258622;0,510689618;0,528219855;0,017530237;82896000000;0,033187388;
0,495969628;8,28E-05;0,495969635;0,494470935;-0,0014987;82996000000;-0,003030917;
0,476634426;0,000700351;0,476634941;0,443117798;-0,033517143;83096000000;-0,075639351;
0,487477779;-2,29E-05;0,48747778;0,534003604;0,046525824;83197000000;0,087126424;
0,473717472;-2,79E-05;0,473717472;0,492557008;0,018839535;83296000000;0,038248436;
0,486264962;-0,000500791;0,48626522;0,545759208;0,059493988;83396000000;0,109011424;
0,488720573;-0,000630497;0,488720979;0,53004297;0,04132199;83496000000;0,077959699;
0,48560648;-0,019212478;0,485986392;0,496060745;0,010074353;83596000000;0,020308707;
0,495092339;-0,041033858;0,496789897;0,70409849;0,207308593;83696000000;0,294431242;
0,525024681;-0,051072331;0,52750289;0,540265991;0,012763102;83796000000;0,023623737;
0,505555146;-0,076681723;0,511337552;0,51898727;0,007649718;83896000000;0,014739702;
0,477930158;-0,084060587;0,485266337;0,489946765;0,004680428;83996000000;0,009552931;
0,492605802;-0,095174377;0,501715695;0,560142115;0,05842642;84096000000;0,104306423;
0,503943589;-0,107690443;0,51532162;0,517560414;0,002238794;84196000000;0,004325666;
0,483109647;-0,100289194;0,493409417;0,482999651;-0,010409766;84297000000;-0,021552327;
0,497625528;-0,097389538;0,507065961;0,542862938;0,035796977;84397000000;0,065941095;
0,501440514;-0,082040154;0,508107445;0,504404326;-0,00370312;84497000000;-0,00734157;
0,520075596;-0,065554954;0,524190879;0,689975498;0,165784619;84596000000;0,240276096;
0,534096744;-0,041738823;0,535725173;0,509090033;-0,02663514;84696000000;-0,052319114;
0,499811219;-0,028529551;0,500624799;0,474673676;-0,025951123;84796000000;-0,054671503;
0,504053628;-0,004832696;0,504076795;0,503237574;-0,00083922;84896000000;-0,001667643;
0,494037435;-0,005594194;0,494069107;0,470710243;-0,023358864;84996000000;-0,04962472;
0,518923559;-0,00014774;0,51892358;0,515591009;-0,003332571;85096000000;-0,006463594;
0,48958689;-0,000869526;0,489587662;0,46629367;-0,023293992;85196000000;-0,049955626;
0,496265182;0,000261206;0,496265251;0,49619541;-6,98414E-05;85297000000;-0,000140754;
0,527327981;0,000160682;0,527328005;0,683518492;0,156190487;85397000000;0,228509526;
0,555424419;-0,000103619;0,555424429;0,512354196;-0,043070232;85496000000;-0,084063393;
0,555006231;0,000598087;0,555006554;0,678953079;0,123946526;85596000000;0,182555363;
0,581764026;-2,07E-05;0,581764027;0,504786073;-0,076977954;85696000000;-0,152496192;
0,555882621;0,000164992;0,555882645;0,530393268;-0,025489378;85796000000;-0,048057506;
0,500377297;0,000272277;0,500377371;0,495394051;-0,004983321;85896000000;-0,010059307;
0,511310803;0,000203222;0,511310844;0,530966915;0,019656071;85996000000;0,037019389;
0,485244112;0,00023831;0,485244171;0;-0,485244171;86096000000;#DIV/0!;
0,444187242;0,000399283;0,444187422;0;-0,444187422;86196000000;#DIV/0!;
0,373052848;2,32E-05;0,373052849;0;-0,373052849;86296000000;#DIV/0!;
0,285640824;0,000124078;0,285640851;0;-0,285640851;86396000000;#DIV/0!;
0,222143242;0,000173391;0,222143309;0,526172021;0,304028711;86496000000;0,577812387;
0,258840927;1,56E-05;0,258840927;0,511579371;0,252738444;86596000000;0,494035644;
0,304844371;0,000247278;0,304844472;0,480674001;0,17582953;86696000000;0,365797878;
0,353165302;0,000110139;0,353165319;0,560654768;0,207489449;86796000000;0,370084161;
0,404007136;0,000355854;0,404007293;0,527369758;0,123362466;86896000000;0,23392025;
0,447338965;6,81E-05;0,447338971;0,489597216;0,042258245;86996000000;0,086312266;
0,495406636;0,000450836;0,495406841;0,531031057;0,035624216;87096000000;0,067084996;
0,501836909;0,000263203;0,501836978;0,499397266;-0,002439712;87197000000;-0,004885313;
0,542187698;0,000645752;0,542188083;0,670072828;0,127884745;87296000000;0,190852008;
0,536962168;0,000298818;0,536962251;0,497428001;-0,03953425;87396000000;-0,079477331;
0,52179215;0,000272285;0,521792221;0,522476937;0,000684716;87496000000;0,001310519;
0,494885856;6,42E-05;0,49488586;0,489400899;-0,005484961;87596000000;-0,011207501;
0,517513269;0,000126385;0,517513285;0,5205789;0,003065615;87696000000;0,005888858;
0,492348618;2,03E-05;0,492348618;0,487245119;-0,005103499;87796000000;-0,010474192;
0,517422106;-4,53E-05;0,517422108;0,518828711;0,001406603;87896000000;0,002711112;
0,492821551;-6,48E-06;0,492821551;0,485709698;-0,007111853;87997000000;-0,014642189;
0,517437383;-6,62E-05;0,517437387;0,517524153;8,67654E-05;88096000000;0,000167655;
0,488005279;0,00010666;0,488005291;0,466999386;-0,021005905;88196000000;-0,044980583;
0,516631386;0,0001027;0,516631396;0,532580172;0,015948776;88296000000;0,029946244;
0,496629;0,000114072;0,496629013;0,467605677;-0,029023335;88396000000;-0,062067971;
0,519252127;-3,48E-05;0,519252129;0,532984888;0,013732759;88496000000;0,025765757;
0,503054905;5,89E-05;0,503054908;0,484790861;-0,018264047;88596000000;-0,037674074;
0,526871934;-0,000126001;0,526871949;0,532713526;0,005841577;88696000000;0,0109657;
0,50035529;2,68E-05;0,500355291;0,465976843;-0,034378448;88796000000;-0,073777159;
0,512558633;-0,000128268;0,512558649;0,515309536;0,002750887;88896000000;0,005338319;
0,481757037;-0,000158832;0,481757063;0,48363166;0,001874597;88996000000;0,003876085;
0,514919077;-6,73E-05;0,514919081;0,517472614;0,002553533;89096000000;0,004934625;
0,483329004;9,29E-06;0,483329004;0,485121197;0,001792193;89197000000;0,00369432;
0,516708797;-0,000124952;0,516708812;0,533506365;0,016797553;89297000000;0,031485196;
0,488306238;-7,14E-05;0,488306243;0,485580715;-0,002725528;89396000000;-0,005612924;
0,512709951;-0,000291039;0,512710033;0,532327748;0,019617715;89496000000;0,036852699;
0,491004249;-3,53E-05;0,491004251;0,48460385;-0,0064004;89596000000;-0,01320749;
0,501112744;-8,12E-05;0,501112751;0,516303848;0,015191098;89696000000;0,029422786;
0,478574816;2,02E-06;0,478574816;0,467250567;-0,011324249;89797000000;-0,024235923;
0,494666212;-0,00013395;0,49466623;0,533006847;0,038340617;89897000000;0,071932691;
0,489022066;-4,95E-05;0,489022068;0,470185636;-0,018836432;89996000000;-0,040061691;
0,499001868;-2,86E-05;0,499001869;0,536262071;0,037260203;90097000000;0,069481331;
0,502525124;0,000134158;0,502525142;0,489032229;-0,013492913;90196000000;-0,027591051;
0,512876596;7,58E-05;0,512876602;0,538811019;0,025934417;90296000000;0,048132678;
0,500759034;-0,000123455;0,500759049;0,473035044;-0,027724005;90396000000;-0,058608777;
0,506996246;-1,78E-05;0,506996246;0,538343224;0,031346978;90496000000;0,05822861;
0,508115796;0,000222703;0,508115845;0,490915626;-0,017200219;90596000000;-0,035037017;
0,519445779;8,85E-05;0,519445787;0,539752443;0,020306656;90697000000;0,037622166;
0,501603354;-0,00016532;0,501603382;0,474082432;-0,027520949;90796000000;-0,058050978;
0,50775913;0,00011543;0,507759144;0,523188663;0,015429519;90896000000;0,02949131;
0,494881513;0,000298572;0,494881603;0,491539312;-0,003342292;90996000000;-0,006799643;
0,518108274;0,000143602;0,518108294;0,524912915;0,006804621;91096000000;0,012963333;
0,495546331;0,000116022;0,495546344;0,492238724;-0,00330762;91196000000;-0,006719545;
0,459013342;0,000172834;0,459013375;0,431948353;-0,027065022;91296000000;-0,062658004;
0,482990921;0,000427394;0,48299111;0,586826588;0,103835478;91396000000;0,176944058;
0,510817605;0,000276018;0,51081768;0,64409674;0,13327906;91496000000;0,206923979;
0,491924203;-8,35E-05;0,49192421;0,524606053;0,032681843;91596000000;0,062297875;
0,48867562;-0,000403021;0,488675786;0,495845321;0,007169534;91696000000;0,014459215;
0,496735427;-0,001584505;0,496737954;0,573496107;0,076758153;91796000000;0,1338425;
0,523195593;-0,00883991;0,523270267;0,5644074;0,041137132;91896000000;0,07288553;
0,523511175;-0,056560244;0,526557701;0,540933413;0,014375712;91996000000;0,026575751;
0,510569603;-0,088663083;0,518210828;0,529331411;0,011120584;92096000000;0,021008736;
0,487731264;-0,126630288;0,503901792;0,509677121;0,005775328;92196000000;0,011331347;
0,474728703;-0,157704216;0,500237905;0,489720671;-0,010517234;92296000000;-0,021475985;
0,494051112;-0,157692586;0,518607224;0,56253725;0,043930026;92396000000;0,078092653;
0,499336841;-0,182520994;0,531649503;0,545634953;0,01398545;92496000000;0,025631514;
0,508114905;-0,187877377;0,541736712;0,518837755;-0,022898957;92596000000;-0,044135102;
0,477934681;-0,186390842;0,512994255;0,489050604;-0,023943652;92697000000;-0,048959456;
0,499972828;-0,174502998;0,529550872;0,536559169;0,007008297;92797000000;0,013061555;
0,506963222;-0,145961703;0,527557131;0,514727768;-0,012829363;92896000000;-0,024924561;
0,533108859;-0,130755566;0,548909895;0,67155778;0,122647885;92996000000;0,182631917;
0,549749285;-0,106023174;0,559879621;0,504585737;-0,055293884;93096000000;-0,109582732;
0,484880441;-0,073093864;0,490358803;0,470180517;-0,020178286;93196000000;-0,042916041;
